电视频道,#genre#
靖洋卡通台Nice Bingo,p2p://fccs.word-tv.com:9906/6260e5f00006cfff17394d1df9bdf95d
靖洋戲劇台,p2p://fccs.word-tv.com:9906/6260e602000b292d1739948a4e6140fe
Warner TV　,p2p://fccs.word-tv.com:9906/6260fa2e000ad4fb17886054ef6e4e06
天映經典電影,p2p://fccs.word-tv.com:9906/6260fa83000c7b8e1789acc84075d31b
韓國娛樂台KMTV,p2p://fccs.word-tv.com:9906/6260fa95000d4aba1789f34d5039df1a
星衛HD電影台,p2p://fccs.word-tv.com:9906/62613c0200051f95188982fec2ef3ed5	
美亞電影台,p2p://fccs.word-tv.com:9906/62613d420000a1a0188e63d84b81b11c	
寰宇財經台,p2p://fccs.word-tv.com:9906/626179de00005255197b252361cec9d5	
寰宇綜合,p2p://fccs.word-tv.com:9906/62617a13000860ad197bf63b948c0cc6	
影迷數位紀實台,p2p://fccs.word-tv.com:9906/62674e25000e7546163cbd4c2de58212	
影迷數位電影台,p2p://fccs.word-tv.com:9906/626a074600072a2c06db6c8c9af16e70
壹電影台,p2p://fccs.word-tv.com:9906/62674e97000a6a59163e799316c3d943	
amc最愛電影,p2p://fccs.word-tv.com:9906/62674eb900041ef4163efcc6b4c8cd0b	
CinemaWorld,p2p://fccs.word-tv.com:9906/626750ba0002f9431646d0630173b458	
民視第一台,p2p://fccs.word-tv.com:9906/626927db000004640372b0c04cca9ca3	
民視台灣台,p2p://fccs.word-tv.com:9906/62692823000550c80373cb5be6f7e438	
台視綜合,p2p://fccs.word-tv.com:9906/626929ef0001a650037acf4bc1fd630b	
中視經典,p2p://fccs.word-tv.com:9906/626928e3000ce0de0376bb4ad8c2f741	
中視菁采,p2p://fccs.word-tv.com:9906/6269290b000463f70377555ece4c7fca	

付费频道_9991,#genre#
公視3,p2p://fccs.word-tv.com:9906/62692af700080a87037ed82d98f82f9d	
歐美二,p2p://fccs.word-tv.com:9906/62c7c8780004d2ba0adcea1fd011de8e
歐美三,p2p://fccs.word-tv.com:9906/62c7c8cb0008dcf50ade2f602a0f4a7b
松視1,p2p://fccs.word-tv.com:9906/6260dfaa0008dccc1720cc33ffe57894
松視2,p2p://fccs.word-tv.com:9906/6260dfc1000bd4ed172126cefab5cf1b
松視3,p2p://fccs.word-tv.com:9906/6260dfda000d0d16172188c6d4d403c3
潘朵拉,p2p://fccs.word-tv.com:9906/6260e259000d442b172b48ecdda91b31
HAPPY,p2p://fccs.word-tv.com:9906/6260e2420001e45e172aec2a005c42e7
驚豔台,p2p://fccs.word-tv.com:9906/6260e27a0006cf41172bc82c06b29fb9
香蕉台,p2p://fccs.word-tv.com:9906/6260e29a0009b4f9172c45ea502a9f98
極限台,p2p://fccs.word-tv.com:9906/6260e2b000004933172c99712568d815
彩虹電影,p2p://fccs.word-tv.com:9906/6260e2d0000cf56c172d19afe4aa1d66
LOOK,p2p://fccs.word-tv.com:9906/6260e2e2000f16e6172d608b5505fbdd
彩虹e台,p2p://fccs.word-tv.com:9906/62668da3000bd6cc134cc0d079365057	
香草天道,p2p://fccs.word-tv.com:9906/626b730a000f13ab0c686433a4aa22a5
彩虹通道 ,p2p://fccs.word-tv.com:9906/626b73a900091c810c6acfc4cd3c8df3
PLAYBOY HD,p2p://fccs.word-tv.com:9906/626b740500067a270c6c3677cce23984
KMP 頻道 ,p2p://fccs.word-tv.com:9906/626b7417000ebc0c0c6c7ee48913e1f0
X教主,p2p://fccs.word-tv.com:9906/626b7a25000d82090c842544db6623c5
ＶＥＮＵＳ ,p2p://fccs.word-tv.com:9906/626b732f0006b7ce0c68f297c4634035
特教班 ,p2p://fccs.word-tv.com:9906/626b7343000190970c693f6577f8facb
上高速0,p2p://fccs.word-tv.com:9906/626b7434000c38c40c6cef87e3079c78
上高速1 ,p2p://fccs.word-tv.com:9906/626b73510008edf70c6977f8aa9df6c2
上高速2 ,p2p://fccs.word-tv.com:9906/626b735f000db2ec0c69afe0789a0758
上高速3 ,p2p://fccs.word-tv.com:9906/626b73710005a5760c69f42172cb2df4
上高速4 ,p2p://fccs.word-tv.com:9906/626b7384000360cf0c6a3dc4c16ff53b
上高速5 ,p2p://fccs.word-tv.com:9906/626b7397000e653b0c6a8acea1802126
上高速6 ,p2p://fccs.word-tv.com:9906/626b7425000e83a70c6cb5863e2179e9
上高速7 ,p2p://fccs.word-tv.com:9906/626b74450000c4030c6d2f0117e32ee4
上高速8 ,p2p://fccs.word-tv.com:9906/626b7455000e15fa0c6d70eac57e0110
